"ID"	"feed"	"time"	"text1"	"text2"	"TAG_country"	"TAG_ebola"
893505	"en_CAN_starca_int"	"2014-04-03 22:47:08"	"CIA illegally interrogated terror suspects after Sept. 11, U.S. Senate says"	"Reliance on brutal techniques and its failure to gather valuable information from the detainees harmed U.S. credibility, still-secret report says."	"USA"	""
894022	"en_CAN_starca_int"	"2014-04-03 23:47:09"	"Florida legislature approves ‘warning shots’ bill"	"Measure is a substantial expansion of the state’s controversial ‘stand your ground’ law."	"USA"	""
894023	"en_CAN_starca_int"	"2014-04-03 23:47:09"	"Fort Hood shooter described as friendly, ‘laid-back’"	""	""	""
894545	"en_CAN_starca_int"	"2014-04-04 00:47:10"	"African migrants try to storm Spanish enclave in Morocco"	"About 25, many with bloody bare feet, clung to tops of border fences for hours in Melilla"	"ESP"	""
894545	"en_CAN_starca_int"	"2014-04-04 00:47:10"	"African migrants try to storm Spanish enclave in Morocco"	"About 25, many with bloody bare feet, clung to tops of border fences for hours in Melilla"	"MAR"	""
894546	"en_CAN_starca_int"	"2014-04-04 00:47:10"	"Fort Hood shooter may have argued with others before opening fire"	""	""	""
894961	"en_CAN_starca_int"	"2014-04-04 01:47:11"	"Why 132 kilos of heroin were poured into the sea: DiManno"	"HMCS Regina is patrolling some of the busiest shipping channels on the planet, to intercept and destroy narcotics used to fund terrorism."	""	""
894962	"en_CAN_starca_int"	"2014-04-04 01:47:11"	"Bomb explodes shortly after Pakistan’s Musharraf drives by"	"Former president, indicted for high treason this week, had left for home earlier than planned"	"PAK"	""
895391	"en_CAN_starca_int"	"2014-04-04 02:47:11"	"Elizabeth II, Pope chat at Vatican"	"She bears goody basket, he has gift for baby George"	"VAT"	""
895392	"en_CAN_starca_int"	"2014-04-04 02:47:11"	"How the U.S. secretly created a ‘Cuban Twitter’ to stir political unrest"	"Social network to share news and opinions drew in more than 40,000 Cubans — who were never aware it was a tool of the U.S. government"	"CUB"	""
895393	"en_CAN_starca_int"	"2014-04-04 02:47:11"	"Congress votes to expose CIA torture details"	"“Shocking” findings in 6,300-page report will expose “a stain on our history that must never again be allowed to happen.”"	"USA"	""
899391	"en_CAN_starca_int"	"2014-04-04 12:47:15"	"AP photographer killed, reporter wounded in shooting in Afghanistan"	""	"AFG"	""
900388	"en_CAN_starca_int"	"2014-04-04 14:04:09"	"AP photographer killed, Canadian reporter wounded in shooting in Afghanistan"	"Timmins-born journalist Kathy Gannon in stable condition. Photographer killed when police opened fire on their car."	"CAN"	""
900388	"en_CAN_starca_int"	"2014-04-04 14:04:09"	"AP photographer killed, Canadian reporter wounded in shooting in Afghanistan"	"Timmins-born journalist Kathy Gannon in stable condition. Photographer killed when police opened fire on their car."	"AFG"	""
900950	"en_CAN_starca_int"	"2014-04-04 15:47:19"	"India election: What do the country’s powerful young voters want?"	"The enormous population of ambitious, tech-savvy and politically engaged youths has great potential to sway the outcome."	"IND"	""
900951	"en_CAN_starca_int"	"2014-04-04 15:47:19"	"What Britain's royals were up to this week"	"There was plenty to keep the British royals busy this week. Here's a look."	"GBR"	""
900952	"en_CAN_starca_int"	"2014-04-04 15:47:19"	"India election: Anti-corruption party chief punched in the face during campaigning"	"The motive for the attack on Arvind Kejriwal, head of the Aam Admi Party, or Common Man’s Party, was not immediately known"	"IND"	""
901561	"en_CAN_starca_int"	"2014-04-04 16:47:19"	"Malaysia flight: Search for missing airliner moves underwater"	"There was no specific information that led to the underwater devices being used for the first time."	"MYS"	""
901562	"en_CAN_starca_int"	"2014-04-04 16:47:19"	"Afghans fear violence ahead of historic election"	"Afghanistan’s enduring poverty — and corruption — is making it easier for the Taliban to make inroads."	"AFG"	""
902122	"en_CAN_starca_int"	"2014-04-04 17:47:20"	"Buffalo-based fast food chain ‘bans’ Vladimir Putin"	"Mighty Taco’s posting says Putin may be ordering around Crimea, but he won’t be ordering a Super Mighty, one of the chain’s most popular menu items."	"RUS"	""
902123	"en_CAN_starca_int"	"2014-04-04 17:47:20"	"Uganda raids U.S.-funded AIDS project in crackdown on gays"	"Frank Mugisha, a gay leader in Uganda, said a Ugandan who worked for the project had been arrested and interrogated by police"	"UGA"	""
902749	"en_CAN_starca_int"	"2014-04-04 18:47:21"	"Ebola’s near-certain death sentence causes fear and panic"	"In neighbouring Liberia, one market emptied out when people falsely believed they could catch the disease simply from breathing the same air as victim."	""	"Ebola"
902750	"en_CAN_starca_int"	"2014-04-04 18:47:21"	"How a three-decade-old spy case became key to today’s Mideast talks"	"Jonathan Pollard’s case has inflamed passions since his November 1985 arrest."	""	""
903381	"en_CAN_starca_int"	"2014-04-04 19:47:22"	"Woman jailed 20 years for killing daughter with breast milk"	"Stephanie Greene, 39, said nothing as the minimum sentence was handed down."	""	""
903382	"en_CAN_starca_int"	"2014-04-04 19:47:22"	"Another Fort Hood mass shooting linked to same gun store: ‘We had nothing to do with what happened out there’"	"Guns Galore is where Spc. Ivan Lopez bought the .45-calibre pistol used to kill three and injure 16."	""	""
903840	"en_CAN_starca_int"	"2014-04-04 20:47:23"	"LEGO toys are tools of Satan leading children to ‘dark side,’ priest warns"	"The Super Express tabloid quoted the Rev. Slawomir Kostrzewa urging parents to dump the LEGO series and those of several other firms."	""	""
904247	"en_CAN_starca_int"	"2014-04-04 21:47:23"	"Finding a cure for hate"	"Is hatred, of the magnitude of the Rwandan genocide, a public health issue, like STDs and measles? A group at the U of T wants to find out."	""	""
904690	"en_CAN_starca_int"	"2014-04-04 22:47:24"	"Mideast talks may be scaled back, Kerry says"	"U.S. Secretary of State John Kerry signals he may scale back effort to broker Israeli-Palestinian peace in view of 'unhelpful actions' by both sides."	""	""
904691	"en_CAN_starca_int"	"2014-04-04 22:47:24"	"Ebola fears prompt protests in Mali"	"Health officials investigating three suspected cases of Ebola amid outbreak in Guinea, Liberia."	"MLI"	"Ebola"
905071	"en_CAN_starca_int"	"2014-04-04 23:47:24"	"Photographer killed in Afghanistan remembered as ‘vibrant, dynamic journalist’"	"Pulitzer Prize-winning photographer Anja Niedringhaus died and Canadian reporter Kathy Gannon was seriously injured in attack in Afghanistan."	"AFG"	""
905416	"en_CAN_starca_int"	"2014-04-05 00:47:25"	"Cuban media tout revelations of ‘secret Twitter’ as confirmation of U.S. hostile intentions"	"Program being trumpeted as proof of Havana’s repeated allegations that Washington is waging a “cyberwar” to try to stir up unrest."	"CUB"	""
908603	"en_CAN_starca_int"	"2014-04-05 12:47:30"	"In Central African Republic, a lesson in hate"	"Conflict has pitted neighbour against neighbour and, like the tragedy in Rwanda, at its heart is the ability to dehumanize “the other.” Warning: Some images in this story may be disturbing."	"CAF"	""
909245	"en_CAN_starca_int"	"2014-04-05 14:47:31"	"Climate change — time to wake up, smell the CO2: Burman"	"In latest UN climate change report, the urgent and virtually unanimous message from the world’s top scientists is that time is rapidly running out."	""	""
909532	"en_CAN_starca_int"	"2014-04-05 15:47:31"	"Malaysia vows not to give up search for missing plane"	"Chinese ship detects a “pulse” signal in southern Indian Ocean waters, but it's not determined if it's from Flight MH370"	"MYS"	""
909847	"en_CAN_starca_int"	"2014-04-05 16:47:31"	"Afghans defy Taliban and vote in droves"	"As Afghans flocked to polling stations, the turnout became so high that some polling centres ran out of ballots."	"AFG"	""
910165	"en_CAN_starca_int"	"2014-04-05 17:47:32"	"Canadian nun, two Italian priests kidnapped in Cameroon"	"Two Italian priests and a Canadian nun working as missionaries in Cameroon were abducted before dawn Saturday in their residences by two armed groups."	"ITA"	""
910165	"en_CAN_starca_int"	"2014-04-05 17:47:32"	"Canadian nun, two Italian priests kidnapped in Cameroon"	"Two Italian priests and a Canadian nun working as missionaries in Cameroon were abducted before dawn Saturday in their residences by two armed groups."	"CAN"	""
910165	"en_CAN_starca_int"	"2014-04-05 17:47:32"	"Canadian nun, two Italian priests kidnapped in Cameroon"	"Two Italian priests and a Canadian nun working as missionaries in Cameroon were abducted before dawn Saturday in their residences by two armed groups."	"CMR"	""
910166	"en_CAN_starca_int"	"2014-04-05 17:47:32"	"Why Lebanon censors Frank Sinatra"	"Lebanon censors books and music for homosexual references, politics and any connection to things Jewish. The choices are sometimes bizarre . . ."	"LBN"	""
911222	"en_CAN_starca_int"	"2014-04-05 20:47:34"	"Judge throws out lawsuit on drone that killed American al-Qaeda leader"	"Federal judge says the courts have to stay out of military decision making. Family’s lawyer says the ruling convicts Al-Awlaki posthumously on the government’s say-so."	"USA"	""
911546	"en_CAN_starca_int"	"2014-04-05 21:47:34"	"Meet ex-U.S. President George W. Bush … the artist"	"Former U.S. President George W. Bush is displaying his portraits of world leaders in the first exhibit of his work as an artist"	""	""
912557	"en_CAN_starca_int"	"2014-04-06 01:47:36"	"Malaysia vows not to give up search for missing plane"	"Chinese ship detects a “pulse” signal in southern Indian Ocean waters, but it’s not determined if it’s from Flight MH370Julie Makinen Los Angeles Times"	"MYS"	""
913370	"en_CAN_starca_int"	"2014-04-06 05:47:39"	"Climate activist Tim Flannery looks at world’s next seven years"	"Australian climate warrior, in Toronto for a speech, foresees more extreme weather but feels ocean acidification is a greater worry."	""	""
913600	"en_CAN_starca_int"	"2014-04-06 06:47:40"	"Rwandan genocide: The long road to justice"	"Canada passed a war crimes act 15 years ago, but only one Rwandan sits in a Canadian jail convicted of horrors committed back home."	"RWA"	""
915689	"en_CAN_starca_int"	"2014-04-06 14:47:47"	"Death metal: How tin mining is destroying an Indonesian island"	"Fed by global hunger for smartphones and tablets, illegal tin mining has led to environmental destruction and death for Indonesian island of Bangka."	"IDN"	""
915985	"en_CAN_starca_int"	"2014-04-06 15:47:49"	"Deep-sea pulses 'encouraging' sign in hunt for missing Malaysian jet"	"Three separate but fleeting sounds from deep in the Indian Ocean offered new hope Sunday in the hunt for the missing Malaysia Airlines jet, as officials rushed to determine whether they were signals from the plane’s black boxes."	"MYS"	""
916627	"en_CAN_starca_int"	"2014-04-06 17:47:51"	"U.S. Navy warship to begin rescue of sick toddler from crippled sailboat"	"A U.S. Navy warship reached a crippled sailboat hundreds of miles off the Mexican coast and was preparing Sunday to complete the rescue of a sick 1-year-old girl."	""	""
916628	"en_CAN_starca_int"	"2014-04-06 17:47:51"	"Ukraine vs. Russia: inside the divisive myth of Stepan Bandera"	"Stepan Bandera is a hero to Ukrainian nationalists and a Nazi collaborator to Russian sympathizers. Both views are valid . . ."	"UKR"	""
916628	"en_CAN_starca_int"	"2014-04-06 17:47:51"	"Ukraine vs. Russia: inside the divisive myth of Stepan Bandera"	"Stepan Bandera is a hero to Ukrainian nationalists and a Nazi collaborator to Russian sympathizers. Both views are valid . . ."	"RUS"	""
916965	"en_CAN_starca_int"	"2014-04-06 18:47:53"	"Pro-Russian crowds storm government buildings in Ukraine"	"Crowds of pro-Russian demonstrators stormed government buildings in eastern Ukraine, where secessionist sentiment has sparked frequent protests since Ukraine’s Russia-friendly president was ousted in February."	"UKR"	""
916965	"en_CAN_starca_int"	"2014-04-06 18:47:53"	"Pro-Russian crowds storm government buildings in Ukraine"	"Crowds of pro-Russian demonstrators stormed government buildings in eastern Ukraine, where secessionist sentiment has sparked frequent protests since Ukraine’s Russia-friendly president was ousted in February."	"RUS"	""
916966	"en_CAN_starca_int"	"2014-04-06 18:47:53"	"U.S. Navy warship rescues family with sick baby from crippled sailboat"	"A U.S. Navy warship reached a crippled sailboat hundreds of miles off the Mexican coast and was preparing Sunday to complete the rescue of a sick 1-year-old girl."	""	""
919384	"en_CAN_starca_int"	"2014-04-07 01:48:03"	"Pope Francis gives faithful to pocket-sized copies of the Gospels"	"Tens of thousands of faithful in St. Peter’s Square were given tiny copies of the Gospels as gifts from Pope Francis."	"VAT"	""
919385	"en_CAN_starca_int"	"2014-04-07 01:48:03"	"Israel, Palestinians show readiness to revive faltering peace talks"	"Israel and the Palestinians angrily accuse each other of undermining U.S.-led peace efforts but nonetheless signal their readiness to find a way ahead."	"ISR"	""
919385	"en_CAN_starca_int"	"2014-04-07 01:48:03"	"Israel, Palestinians show readiness to revive faltering peace talks"	"Israel and the Palestinians angrily accuse each other of undermining U.S.-led peace efforts but nonetheless signal their readiness to find a way ahead."	"PSE"	""
919386	"en_CAN_starca_int"	"2014-04-07 01:48:03"	"Tetris played on Philly building to mark its 30th birthday"	""	""	""
919387	"en_CAN_starca_int"	"2014-04-07 01:48:03"	"100 arrested in California spring break party turned brawl"	""	"USA"	""
919658	"en_CAN_starca_int"	"2014-04-07 02:04:46"	"A killer and his victim: 20 years after Rwandan genocide, they’re friends"	"She lost her baby daughter and her right hand to a manic killing spree. He wielded the machete that took both. Now this woman and man work together on a group for genocide survivors."	"RWA"	""
919659	"en_CAN_starca_int"	"2014-04-07 02:04:46"	"Pope Francis gives faithful pocket-sized copies of the Gospels"	"Tens of thousands in an audience in St. Peter’s Square were given tiny copies of the Gospels as gifts from Pope Francis."	"VAT"	""
919660	"en_CAN_starca_int"	"2014-04-07 02:04:46"	"Disease puts a pox on plum blossom season in Tokyo"	"Famed Plum Park will cut down its 1,266 flowering trees after losing a five-year battle with a destructive disease."	"JPN"	""
919712	"en_CAN_starca_int"	"2014-04-07 02:48:04"	"Defence to begin testifying Monday in Oscar Pistorius’s murder trial"	"More than a year after he killed his girlfriend, Oscar Pistorius is expected to finally answer questions about why he shot Reeva Steenkamp through a toilet door when his murder trial resumes."	"ZAF"	""
919713	"en_CAN_starca_int"	"2014-04-07 02:48:04"	"100 arrested in California spring break party turned brawl"	"The annual spring break party known as Deltopia, near the University of California, Santa Barbara, turned into a street brawl with police."	"USA"	""
919714	"en_CAN_starca_int"	"2014-04-07 02:48:04"	"Deep-sea pulses ‘encouraging’ sign in hunt for missing Malaysian jet"	"Searchers seeking the missing Malaysia Airlines jet raced to a patch of Indian Ocean to determine whether brief sounds came from its black boxes."	"MYS"	""
920009	"en_CAN_starca_int"	"2014-04-07 03:48:06"	"Afghan election hailed as triumph of democracy over violence"	"Millions of Afghans braved a Taliban threat to vote for a new president. But some cautioned against declaring a premature defeat of the Islamic militants."	"AFG"	""
920010	"en_CAN_starca_int"	"2014-04-07 03:48:06"	"U.S. Navy frigate rescues sick baby from crippled sailboat off Mexico"	"A California Air National Guard crew parachuted into the sea hundreds of kilometres off the Mexican coast to rescue a sick 1-year-old girl."	"MEX"	""
920678	"en_CAN_starca_int"	"2014-04-07 05:48:07"	"Prince William and Kate arrive in New Zealand with baby son George for royal tour"	"Britain’s Prince William and his wife, Kate, arrive in New Zealand with their baby, George, to cheers from locals."	"NZL"	""
924764	"en_CAN_starca_int"	"2014-04-07 14:17:29"	"Pro-Russian separatists declare east Ukrainian region independent"	"A pro-Russia activist in the provincial government headquarters in Donetsk asked Russian President Vladimir Putin to send peacekeeping troops to the region."	"UKR"	""
924764	"en_CAN_starca_int"	"2014-04-07 14:17:29"	"Pro-Russian separatists declare east Ukrainian region independent"	"A pro-Russia activist in the provincial government headquarters in Donetsk asked Russian President Vladimir Putin to send peacekeeping troops to the region."	"RUS"	""
924765	"en_CAN_starca_int"	"2014-04-07 14:17:29"	"Oscar Pistorius apologizes to girlfriend’s family for the pain he caused"	"“I tried to put my words on paper to write to you but no words can ever suffice,” he said."	"ZAF"	""
924766	"en_CAN_starca_int"	"2014-04-07 14:17:29"	"India election: For Modi, Hindu campaigners ‘a double-edged sword’"	"In the Indian election, BJP leader Narendra Modi has a strong support from the Hindu group known as RSS. But their policies may threaten Muslims."	"IND"	""
924767	"en_CAN_starca_int"	"2014-04-07 14:17:29"	"India election: A primer"	"A primer to the Indian national election, which begins April 7 with voting continuing until May 12."	"IND"	""
924768	"en_CAN_starca_int"	"2014-04-07 14:17:29"	"India election: Five reasons why the result matters"	"Nuclear weapons, conflict in Afghanistan and drug-resistant superbugs."	"IND"	""
924769	"en_CAN_starca_int"	"2014-04-07 14:17:29"	"India election: Battle for world’s largest democracy begins"	"The Indian election starts April 7, a contest between three rivals amid a slowing economy and endemic corruption."	"IND"	""
926586	"en_CAN_starca_int"	"2014-04-07 16:17:30"	"Malaysia flight: Signals detected underwater may be Flight 370’s black box"	"It could take days to confirm whether the signals picked up by the Australian ship are indeed from the black boxes that belonged to the missing jet."	"MYS"	""
926587	"en_CAN_starca_int"	"2014-04-07 16:17:30"	"Pro-Russian separatists declare east Ukrainian region independent, ask Putin for ‘peacekeeping troops’"	"A pro-Russia activist in the provincial government headquarters in Donetsk asked Russian President Vladimir Putin to send peacekeeping troops to the region."	"UKR"	""
926587	"en_CAN_starca_int"	"2014-04-07 16:17:30"	"Pro-Russian separatists declare east Ukrainian region independent, ask Putin for ‘peacekeeping troops’"	"A pro-Russia activist in the provincial government headquarters in Donetsk asked Russian President Vladimir Putin to send peacekeeping troops to the region."	"RUS"	""
927344	"en_CAN_starca_int"	"2014-04-07 17:17:32"	"United Nations workers killed in Somalia"	"Two consultants working for the United Nations Office on Drugs and Crime were shot and killed in the airport."	"SOM"	""
928387	"en_CAN_starca_int"	"2014-04-07 18:17:32"	"How the Internet may be changing the way we read"	"Humans, they warn, seem to be developing digital brains with new circuits for skimming through the torrent of information online."	""	""
929062	"en_CAN_starca_int"	"2014-04-07 19:17:32"	"Rwanda marks 20 years since genocide amid sorrowful wails, terrified screams"	"Rwandans on Monday marked the 20th anniversary of a devastating 100-day genocide."	"RWA"	""
931254	"en_CAN_starca_int"	"2014-04-07 23:17:32"	"Woman accused of using stiletto to kill boyfriend was attacked, defence says"	"Nurse testifies she found bruising on Ana Trujillo’s legs, buttocks and chest in an examination two days after the slaying of Alf Stefan Andersson."	""	""
931834	"en_CAN_starca_int"	"2014-04-08 00:17:33"	"Lack of running water becoming desperate in East Jerusalem"	"Divisions caused by the Israeli-Palestinian conflict and an overwhelmed infrastructure are at the root of water shortage for tens of thousands of Palestinians."	"ISR"	""
937212	"en_CAN_starca_int"	"2014-04-08 13:17:34"	"Oscar Pistorius describes troubled relationship with girlfriend at trial"	"“I was very keen on Reeva,” said Pistorius, his voice breaking, “I think if anything I was more into her than she was at times with me.”"	"ZAF"	""
937727	"en_CAN_starca_int"	"2014-04-08 14:17:34"	"Scottish independence would be ‘cataclysmic’ for NATO, warns former chief"	"George Robertson, an ex-British defence secretary and a Scot, said splitting up Britain “would rob the West of a serious partner."""	"GBR"	""
937728	"en_CAN_starca_int"	"2014-04-08 14:17:34"	"Ukraine reclaims government building from pro-Russian separatists"	"Oleksandr Turchynov said security forces retook control of the Kharkiv administration building early Tuesday"	"UKR"	""
937728	"en_CAN_starca_int"	"2014-04-08 14:17:34"	"Ukraine reclaims government building from pro-Russian separatists"	"Oleksandr Turchynov said security forces retook control of the Kharkiv administration building early Tuesday"	"RUS"	""
938001	"en_CAN_starca_int"	"2014-04-08 14:19:12"	"Tearful Oscar Pistorius describes relationship with girlfriend: ‘I was very keen on Reeva’"	"Oscar Pistorius told Judge Thokozile Masipa he was “overcome with fear” when he heard a sound early Valentine’s Day morning last year."	"ZAF"	""
938264	"en_CAN_starca_int"	"2014-04-08 15:17:34"	"San Francisco police look for suspects in Smart car tipping case"	"The small two-seat cars were flipped on their sides or roofs in an apparent vandalism spree Monday in two San Francisco neighbourhoods."	"USA"	""
938755	"en_CAN_starca_int"	"2014-04-08 16:17:34"	"Mark your calendars, sky watchers: total lunar eclipse on April 15"	"Bring out your binoculars — and cameras — too. The total eclipse will reveal a 'blood moon.'"	""	""
938756	"en_CAN_starca_int"	"2014-04-08 16:17:34"	"Iconic Stradivarius violins lose out to new fiddles in blind test"	"Ten world-class soloists put costly Stradivarius violins and new, cheaper ones to a blind scientific test."	""	""
939397	"en_CAN_starca_int"	"2014-04-08 17:17:35"	"Tearful Oscar Pistorius describes night he shot girlfriend: ‘That's the moment everything changed’"	"Oscar Pistorius told Judge Thokozile Masipa he was “overcome with fear” when he heard a sound early Valentine’s Day morning last year."	"ZAF"	""
940102	"en_CAN_starca_int"	"2014-04-08 18:17:36"	"Search for missing Malaysia flight hears no trace of underwater sound"	"The signals first heard late Saturday and early Sunday had sparked hopes of a breakthrough in the search for Flight 370"	"MYS"	""
940762	"en_CAN_starca_int"	"2014-04-08 19:17:36"	"Teens found with WWI artillery shells in luggage at U.S. airport"	"The Transportation Security Administration says the bags belonged to a 16-year-old and a 17-year-old who were returning from a school trip to Europe."	""	""
940763	"en_CAN_starca_int"	"2014-04-08 19:17:36"	"$91,000 raised online for mom charged after kids left in sweltering car during job interview"	"Unemployed and on food stamps, Shanesha Taylor went to the job interview last month at a Scottsdale insurance company"	""	""
941973	"en_CAN_starca_int"	"2014-04-08 21:17:36"	"Ebola outbreak 'very challenging' says WHO"	"The ebola outbreak in West Africa is “one of the most challenging” the World Health Organization has ever faced."	""	"Ebola"
941974	"en_CAN_starca_int"	"2014-04-08 21:17:36"	"Tensions flare in three eastern Ukraine cities"	"Government recaptures regional headquarters in Kharkiv, but says “radicals” keeping 60 people hostage in Luhansk."	"UKR"	""
942450	"en_CAN_starca_int"	"2014-04-08 22:17:36"	"Iran delivers food aid to Syrian regime"	"The aid is part of Iran’s broader support for President Bashar Assad as he prepares to run for a third presidential term."	"SYR"	""
942450	"en_CAN_starca_int"	"2014-04-08 22:17:36"	"Iran delivers food aid to Syrian regime"	"The aid is part of Iran’s broader support for President Bashar Assad as he prepares to run for a third presidential term."	"IRN"	""
942969	"en_CAN_starca_int"	"2014-04-08 23:42:34"	"U.S. jury convicts woman of fatally stabbing boyfriend with stiletto"	"Woman convicted of murder in Texas for fatally stabbing her boyfriend with stiletto heel, hitting him at least 25 times"	""	""
942970	"en_CAN_starca_int"	"2014-04-08 23:42:34"	"More moms staying home, reversing a modern family trend"	"American mothers are increasingly staying home, a change driven by demographic, societal and economic forces."	""	""
942971	"en_CAN_starca_int"	"2014-04-08 23:42:34"	"Irish president praises ‘closeness and warmth’ with Britain"	"President Michael D. Higgins makes his country’s first state visit to Britain since Ireland’s hard-fought independence nearly a century ago."	"IRL"	""
942971	"en_CAN_starca_int"	"2014-04-08 23:42:34"	"Irish president praises ‘closeness and warmth’ with Britain"	"President Michael D. Higgins makes his country’s first state visit to Britain since Ireland’s hard-fought independence nearly a century ago."	"GBR"	""
943632	"en_CAN_starca_int"	"2014-04-09 00:42:34"	"UN envoy warns of possible ‘crimes against humanity’ in Burma"	"Severe shortages of food, water and medical care for Rohingya Muslims are part of long history of persecution against religious minority, envoy says."	"MMR"	""
944815	"en_CAN_starca_int"	"2014-04-09 03:42:38"	"Ebola outbreak ‘very challenging’ says WHO"	"Emergency responders are fighting more than a virus — they must also contain a contagion just as dangerous and unpredictable: misinformation."	""	"Ebola"
946046	"en_CAN_starca_int"	"2014-04-09 06:42:40"	"Rediscovered signal may be Flight 370’s black boxes, Australian official says"	"Pings that could have come from Malaysian jet’s black boxes were detected on Tuesday, raising hopes that wreckage could be located before window of opportunity closes."	"AUS"	""
949473	"en_CAN_starca_int"	"2014-04-09 13:42:41"	"'You killed a person, that’s what you did': Pistorius cross-examined at trial"	"State prosecutor Gerrie Nel started with a ferocious attack on Wednesday morning, forcing Oscar Pistorius to accept responsibility for shooting his girlfriend."	"ZAF"	""
949961	"en_CAN_starca_int"	"2014-04-09 14:42:41"	"Malaysia flight: More underwater pings heard, raising hopes"	"The signals detected 1,645 kilometres northwest of Perth are the strongest indication yet that the plane crashed."	"MYS"	""
949962	"en_CAN_starca_int"	"2014-04-09 14:42:41"	"Ukraine separatists allow hostages to leave seized building"	"The Luhansk security services building was among several government offices seized by pro-Moscow groups Sunday."	"UKR"	""
949963	"en_CAN_starca_int"	"2014-04-09 14:42:41"	"Britain’s Prince George begins royal duties in New Zealand"	"Eight-month-old prince has play date in Wellington as he joins his parents William and Kate for an action-packed tour Down Under."	"GBR"	""
949963	"en_CAN_starca_int"	"2014-04-09 14:42:41"	"Britain’s Prince George begins royal duties in New Zealand"	"Eight-month-old prince has play date in Wellington as he joins his parents William and Kate for an action-packed tour Down Under."	"NZL"	""
949964	"en_CAN_starca_int"	"2014-04-09 14:42:41"	"'You killed a person, that’s what you did': Pistorius cross-examined at trial"	"WARNING GRAPHIC CONTENT: State prosecutor Gerrie Nel started with a ferocious attack on Wednesday morning, forcing Oscar Pistorius to accept responsibility for shooting his girlfriend."	"ZAF"	""
950572	"en_CAN_starca_int"	"2014-04-09 15:42:41"	"U.S. high school stabbing leaves dozens injured"	"Emergency management spokesman Dan Stevens says not all of the 20 injured were cut by the knife, though most were."	""	""
950573	"en_CAN_starca_int"	"2014-04-09 15:42:41"	"Tempers flare as standoff with Ukrainian separatists continue"	"The Luhansk security services building was among several government offices seized by pro-Moscow groups Sunday."	"UKR"	""
951182	"en_CAN_starca_int"	"2014-04-09 16:42:42"	"Ebola has infected nearly 200 people in Guinea and Liberia, WHO fears"	"Emergency responders are fighting more than a virus — they must also contain a contagion just as dangerous and unpredictable: misinformation."	"LBR"	"Ebola"
951182	"en_CAN_starca_int"	"2014-04-09 16:42:42"	"Ebola has infected nearly 200 people in Guinea and Liberia, WHO fears"	"Emergency responders are fighting more than a virus — they must also contain a contagion just as dangerous and unpredictable: misinformation."	"GIN"	"Ebola"
951183	"en_CAN_starca_int"	"2014-04-09 16:42:42"	"U.S. high school stabbing leaves at least 20 injured"	"Emergency management spokesman Dan Stevens says not all of the 20 injured were cut by the knife, though most were."	""	""
951184	"en_CAN_starca_int"	"2014-04-09 16:42:42"	"Sobbing Pistorius told to look at photo of slain girlfriend’s bloody head by prosecution"	"WARNING GRAPHIC CONTENT: State prosecutor Gerrie Nel started with a ferocious attack on Wednesday morning, forcing Oscar Pistorius to accept responsibility for shooting his girlfriend."	"ZAF"	""
951767	"en_CAN_starca_int"	"2014-04-09 17:42:41"	"Bombing in Pakistan fruit market kills at least 21"	"The bomb went off as morning shoppers were buying supplies at the market, located on the outskirts of Islamabad."	"PAK"	""
952411	"en_CAN_starca_int"	"2014-04-09 18:42:41"	"Museum unwraps mysteries of ancient Egyptian mummies"	"British Museum uses CT scans and sophisticated imaging software to look beneath bandages of ancient Egyptian mummies."	"EGY"	""
952412	"en_CAN_starca_int"	"2014-04-09 18:42:41"	"Burglary suspects arrested after accidentally pocket-dialling 911"	"Maplewood Police Chief Paul Schnell says the dispatcher got a call and hang-up, then another call that stayed open."	""	""
952413	"en_CAN_starca_int"	"2014-04-09 18:42:41"	"MSF accuses UN of ‘indifference’ to plight of South Sudan refugees"	"Médecins Sans Frontières (MSF) said the decision by senior UN personnel is a “shocking display of indifference” to refugees."	"SDN"	""
952413	"en_CAN_starca_int"	"2014-04-09 18:42:41"	"MSF accuses UN of ‘indifference’ to plight of South Sudan refugees"	"Médecins Sans Frontières (MSF) said the decision by senior UN personnel is a “shocking display of indifference” to refugees."	"SSD"	""
952414	"en_CAN_starca_int"	"2014-04-09 18:42:41"	"Sobbing Pistorius told to look at photo of slain girlfriend’s bloody head by prosecution"	"State prosecutor Gerrie Nel started with a ferocious attack on Wednesday morning, forcing Oscar Pistorius to accept responsibility for shooting his girlfriend."	"ZAF"	""
953022	"en_CAN_starca_int"	"2014-04-09 19:42:42"	"Africans risk lives to reach Europe in spring migration offensive"	"Increasing pressure of African immigration is felt across Europe, as record numbers of desperate people risk death in quest for better life."	""	""
953023	"en_CAN_starca_int"	"2014-04-09 19:42:42"	"New version of solar plane is set for round-the-world flight in 2015"	"Solar Impulse 2 is lighter, has better batteries, more efficient electric motors, and a “good business class seat,” Swiss team says."	""	""
953024	"en_CAN_starca_int"	"2014-04-09 19:42:42"	"Stabbing at high school near Pittsburgh leaves 20 injured"	"Murrysville police Chief Thomas Seefeld said the bloody crime scene at Franklin Regional High School, some 15 miles east of Pittsburgh, was “vast” and may take a couple days to process."	""	""
953677	"en_CAN_starca_int"	"2014-04-09 20:42:42"	"Putin threatens to charge Ukraine in advance for gas"	"Moscow tightens economic screws with move that could sharply hurt Ukraine, which is already on verge of bankruptcy."	"UKR"	""
